counter,county,state,address_cross
29430,"El Paso","TX","PIERCE AVE/BYRON ST"
29431,"El Paso","TX","PIERCE AVE/CRANFILL AVE"
29432,"El Paso","TX","PIERCE AVE/DYER ST"
29433,"El Paso","TX","PIERCE AVE/ELM ST"
29434,"El Paso","TX","PIERCE AVE/JUSTUS ST"
29435,"El Paso","TX","PIERCE AVE/LACKLAND ST"
29436,"El Paso","TX","PIERCE AVE/LOUISIANA ST"
29437,"El Paso","TX","PIERCE AVE/N COPIA ST"
29438,"El Paso","TX","PIERCE AVE/N PIEDRAS ST"
29439,"El Paso","TX","PIERCE AVE/N RAYNOR ST"
29440,"El Paso","TX","PIERCE AVE/N STEVENS ST"
29441,"El Paso","TX","PIERCE AVE/PARTELLO ST"
29442,"El Paso","TX","PIERCE AVE/POLLARD ST"
29443,"El Paso","TX","PIERCE AVE/RUSSELL ST"
29444,"El Paso","TX","PIFAS NEVAREZ PL/MARCUS URIBE DR"
29445,"El Paso","TX","PIKES PEAK DR/ALPS DR"
29446,"El Paso","TX","PIKES PEAK DR/DIANA DR NB"
29447,"El Paso","TX","PIKES PEAK DR/HONDO PASS DR"
29448,"El Paso","TX","PIKES PEAK DR/MT CAPOTE DR"
29449,"El Paso","TX","PIKES PEAK DR/MT RUSHMORE LN"
29450,"El Paso","TX","PIKES PEAK DR/MT SHASTA DR"
29451,"El Paso","TX","PIMA LN/ROSWELL RD"
29452,"El Paso","TX","PINAR DEL RIO DR/COSTA BLANCA PL"
29453,"El Paso","TX","PINAR DEL RIO DR/GREEN CASTLE RD"
29454,"El Paso","TX","PINAR DEL RIO DR/NAVARIE PL"
29455,"El Paso","TX","PINAR DEL RIO DR/SPIRITUS PL"
29456,"El Paso","TX","PINAR DEL RIO DR/WEST VALLEY CIR"
29457,"El Paso","TX","PINE PL/GATEWAY EAST BLVD"
29458,"El Paso","TX","PINE PL/STEPHENSON AVE"
29459,"El Paso","TX","PINE SPRINGS DR/JOE BATTLE BLVD NB"
29460,"El Paso","TX","PINE SPRINGS DR/LOMA VERDE DR"
29461,"El Paso","TX","PINE SPRINGS DR/MERCANTILE AVE"
29462,"El Paso","TX","PINE SPRINGS DR/ROJAS DR EB"
29463,"El Paso","TX","PINE SPRINGS DR/SOUTHVIEW DR"
29464,"El Paso","TX","PINEHURST DR/BANDOLERO DR"
29465,"El Paso","TX","PINEHURST DR/BROADMOOR DR"
29466,"El Paso","TX","PINEHURST DR/QUINTA ANTIGUA LN"
29467,"El Paso","TX","PINEHURST DR/THUNDERBIRD DR"
29468,"El Paso","TX","PINEWOOD ST/DELL HAVEN AVE"
29469,"El Paso","TX","PINEWOOD ST/DRUGAN AVE"
29470,"El Paso","TX","PINEWOOD ST/FOREST HAVEN CT"
29471,"El Paso","TX","PINEWOOD ST/PARK HAVEN AVE"
29472,"El Paso","TX","PINEWOOD ST/REINDEER AVE"
29473,"El Paso","TX","PINK CORAL DR/RED SAILS DR"
29474,"El Paso","TX","PINNACLE ST/EXECUTIVE CENTER BLVD EB"
29475,"El Paso","TX","PINNACLE ST/RIO BRAVO ST"
29476,"El Paso","TX","PINO REAL DR/CAMINO ALEGRE DR"
29477,"El Paso","TX","PINO REAL DR/CUESTA WAY"
29478,"El Paso","TX","PINO REAL DR/ESPINOSO PL"
29479,"El Paso","TX","PINO REAL DR/LA CADENA DR"
29480,"El Paso","TX","PINO REAL DR/LOS ROBLES DR"
29481,"El Paso","TX","PINO REAL DR/WESTWIND DR"
29482,"El Paso","TX","PINO TRISTE DR/FIREWOOD DR"
29483,"El Paso","TX","PINON ST/PASODALE RD"
29484,"El Paso","TX","PINON ST/WEST POINT DR"
29485,"El Paso","TX","PINON ST/YALE AVE"
29486,"El Paso","TX","PINTO TRAIL PL/CHRISTIAN CASTLE AVE"
29487,"El Paso","TX","PINTO TRAIL PL/RALPH SEITSINGER DR"
29488,"El Paso","TX","PINTORESCO DR/MONTE SUR DR"
29489,"El Paso","TX","PIONEER RIDGE DR/BEAR RIDGE DR"
29490,"El Paso","TX","PIPELINE RD/TRANS MOUNTAIN RD"
29491,"El Paso","TX","PIPELINE RD/TRANS MOUNTAIN RD WB"
29492,"El Paso","TX","PISCES PL/SALEM DR"
29493,"El Paso","TX","PISTACIO ST/SANDERS AVE"
29494,"El Paso","TX","PISTOLERO LN/VAQUERO LN"
29495,"El Paso","TX","PITT ST/MONTEBELLO DR"
29496,"El Paso","TX","PITT ST/N MESA ST NB"
29497,"El Paso","TX","PITT ST/N MESA ST SB"
29498,"El Paso","TX","PITT ST/PASO NOBLE DR"
29499,"El Paso","TX","PITT ST/S RESLER DR NB"
29500,"El Paso","TX","PITT ST/SAN CRISTOBAL DR"
29501,"El Paso","TX","PITT/MESA"
29502,"El Paso","TX","PITT/S RESLER DR NB"
29503,"El Paso","TX","PITTSBURG AVE/DAKOTA ST"
29504,"El Paso","TX","PITTSBURG AVE/OHIO ST"
29505,"El Paso","TX","PIZARRO DR/FIESTA DR"
29506,"El Paso","TX","PLACE RD/LA VERANDA DR"
29507,"El Paso","TX","PLACE RD/SOCORRO RD"
29508,"El Paso","TX","PLACIDA LN/FABIAN ST"
29509,"El Paso","TX","PLACIDA LN/PASCAL ST"
29510,"El Paso","TX","PLACIDA LN/PATRIA ST"
29511,"El Paso","TX","PLAINS DR/PENDALE RD"
29512,"El Paso","TX","PLAINVIEW DR/CORSICANA AVE"
29513,"El Paso","TX","PLAINVIEW DR/SWEETWATER DR"
29514,"El Paso","TX","PLANEPORT LOOP/MARSHALL RD"
29515,"El Paso","TX","PLANT RD/EXIT 51 PLANT RAMP EB"
29516,"El Paso","TX","PLAUTUS CT/JAN DE ROOS PL"
29517,"El Paso","TX","PLAYA DEL SOL ST/HELEN OF TROY DR"
29518,"El Paso","TX","PLAYA POINT ST/EARLY MORN ROUNDABOUT"
29519,"El Paso","TX","PLAYA POINT ST/EAST CAVE AVE"
29520,"El Paso","TX","PLAZA AZUL RD/N RESLER DR SB"
29521,"El Paso","TX","PLAZA BLANCA ST/PLAZA ROJA CT"
29522,"El Paso","TX","PLAZA CIR/CARL LONGUEMARE RD"
29523,"El Paso","TX","PLAZA CIR/ORO VERDE RD"
29524,"El Paso","TX","PLAZA CIR/PAN AMERICAN DR"
29525,"El Paso","TX","PLAZA DE LUZ PL/LUZ DE LUMBRE AVE"
29526,"El Paso","TX","PLAZA REDONDA DR/PLAZA DEL SOL CT"
29527,"El Paso","TX","PLAZA SERENA RD/N RESLER DR SB"
29528,"El Paso","TX","PLAZA TAURINA DR/N RESLER DR SB"
29529,"El Paso","TX","PLAZA TAURINA DR/PLAZA CENTRAL LN"
29530,"El Paso","TX","PLAZA VERDE DR/DESIERTO RICO AVE"
29531,"El Paso","TX","PLEASANT HILL DR/HARMONY DR"
29532,"El Paso","TX","PLEASANT HILL DR/KENWORTHY ST NB"
29533,"El Paso","TX","PLEASANT HILL DR/LUCY DR"
29534,"El Paso","TX","PLEASANT HILL DR/PLEASANT SAND DR"
29535,"El Paso","TX","PLEASANT HILL DR/ROUND ROCK DR"
29536,"El Paso","TX","PLEASANT MANOR CT/AMISTOSO ST"
29537,"El Paso","TX","PLUM AVE/BARKER RD"
29538,"El Paso","TX","PLUMED QUAIL LN/NEW WORLD DR"
29539,"El Paso","TX","PLUMED QUAIL LN/VALLEY QUAIL DR"
29540,"El Paso","TX","PLYMOUTH DR/NOTTINGHAM DR"
29541,"El Paso","TX","PN/24"
29542,"El Paso","TX","POETS ROCK LN/PARTISAN ROCK LN"
29543,"El Paso","TX","POINT CT/STONE EDGE DR"
29544,"El Paso","TX","POLARIS ST/COMET ST"
29545,"El Paso","TX","POLARIS ST/EDGAR PARK AVE"
29546,"El Paso","TX","POLARIS ST/HERCULES AVE"
29547,"El Paso","TX","POLARIS ST/HONDO PASS DR"
29548,"El Paso","TX","POLARIS ST/MOONLIGHT AVE"
29549,"El Paso","TX","POLARIS ST/SKYLINE AVE"
29550,"El Paso","TX","POLARIS ST/VEGA CT"
29551,"El Paso","TX","POLK AVE/BYRON ST"
29552,"El Paso","TX","POLK AVE/CRANFILL AVE"
29553,"El Paso","TX","POLK AVE/DYER ST"
29554,"El Paso","TX","POLK AVE/ELM ST"
29555,"El Paso","TX","POLK AVE/LACKLAND ST"
29556,"El Paso","TX","POLK AVE/N COPIA ST"
29557,"El Paso","TX","POLK AVE/N PIEDRAS ST"
29558,"El Paso","TX","POLK AVE/N STEVENS ST"
29559,"El Paso","TX","POLK AVE/PARTELLO ST"
29560,"El Paso","TX","POLK AVE/POLLARD ST"
29561,"El Paso","TX","POLK/DYER"
29562,"El Paso","TX","POLLARD ST/BROADDUS AVE"
29563,"El Paso","TX","POLLARD ST/CHURCH AVE"
29564,"El Paso","TX","POLLARD ST/FILLMORE AVE"
29565,"El Paso","TX","POLLARD ST/FORT BLVD"
29566,"El Paso","TX","POLLARD ST/FRED WILSON AVE EB"
29567,"El Paso","TX","POLLARD ST/FRED WILSON AVE WB"
29568,"El Paso","TX","POLLARD ST/GATEWAY SOUTH BLVD"
29569,"El Paso","TX","POLLARD ST/HAMILTON AVE"
29570,"El Paso","TX","POLLARD ST/HARRISON AVE"
29571,"El Paso","TX","POLLARD ST/HAYES AVE"
29572,"El Paso","TX","POLLARD ST/IDALIA AVE"
29573,"El Paso","TX","POLLARD ST/JEFFERSON AVE"
29574,"El Paso","TX","POLLARD ST/KELTNER AVE"
29575,"El Paso","TX","POLLARD ST/KEMP AVE"
29576,"El Paso","TX","POLLARD ST/LEAVELL AVE"
29577,"El Paso","TX","POLLARD ST/MCCONNELL AVE"
29578,"El Paso","TX","POLLARD ST/MCKINLEY AVE"
29579,"El Paso","TX","POLLARD ST/MOREHEAD AVE"
29580,"El Paso","TX","POLLARD ST/NATIONS AVE"
29581,"El Paso","TX","POLLARD ST/PAYNE ST"
29582,"El Paso","TX","POLLARD ST/PIERCE AVE"
29583,"El Paso","TX","POLLARD ST/PORTER AVE"
29584,"El Paso","TX","POLLARD ST/SACRAMENTO AVE"
29585,"El Paso","TX","POLLARD ST/SHEPPARD AVE"
29586,"El Paso","TX","POLLARD ST/TAYLOR AVE"
29587,"El Paso","TX","POLLARD ST/THOMASON AVE"
29588,"El Paso","TX","POLLARD ST/TOMPKINS RD"
29589,"El Paso","TX","POLLARD ST/TRUMAN AVE"
29590,"El Paso","TX","POLLARD ST/TYLER AVE"
29591,"El Paso","TX","POLLARD ST/VAN BUREN AVE"
29592,"El Paso","TX","POLLY HARRIS DR/BOB MITCHELL DR"
29593,"El Paso","TX","POLLY HARRIS DR/MONTWOOD DR EB"
29594,"El Paso","TX","POLLY HARRIS DR/ORBIT WAY"
29595,"El Paso","TX","POLLY HARRIS DR/PUEBLO NUEVO CIR"
29596,"El Paso","TX","POLLY HARRIS DR/SAUL KLEINFELD DR"
29597,"El Paso","TX","POLO INN RD/ALAMEDA AVE"
29598,"El Paso","TX","POLO INN RD/COCONUT TREE LN"
29599,"El Paso","TX","POLO INN RD/FLINT CIR"
29600,"El Paso","TX","POLO INN RD/GRANITE RD"
29601,"El Paso","TX","POLO INN RD/PONCE DR"
29602,"El Paso","TX","POLVADERA DR/PALMARY DR"
29603,"El Paso","TX","POMEROY PL/MERCER LN"
29604,"El Paso","TX","POMP/BLUE"
29605,"El Paso","TX","POMP/RAIL"
29606,"El Paso","TX","POMPANO AVE/ALBACORE LN"
29607,"El Paso","TX","POMPANO AVE/BLUE WING DR"
29608,"El Paso","TX","POMPANO AVE/MCCOMBS ST"
29609,"El Paso","TX","POMPANO AVE/PICKEREL DR"
29610,"El Paso","TX","POMPANO AVE/RAILROAD DR NB"
29611,"El Paso","TX","POMPEII ST/MILAN ST"
29612,"El Paso","TX","POMPEII ST/TIVOLI ST"
29613,"El Paso","TX","POMPEII ST/TUSCANY ST"
29614,"El Paso","TX","PONCE DR/POLO INN RD"
29615,"El Paso","TX","PONCE DR/SPRINGFIELD DR"
29616,"El Paso","TX","PONDEROSA ST/BLACKHAWK DR"
29617,"El Paso","TX","PONDEROSA ST/LARAMIE CIR"
29618,"El Paso","TX","PONDEROSA ST/WRANGLER DR"
29619,"El Paso","TX","PONY SOLDIER AVE/RAIN DANCE DR"
29620,"El Paso","TX","PONY SOLDIER AVE/RUNNING DEER DR"
29621,"El Paso","TX","POONA RD/CALCUTTA DR"
29622,"El Paso","TX","POPLAR ST/S 6TH ST"
29623,"El Paso","TX","POR FIN LN/N ZARAGOZA RD"
29624,"El Paso","TX","POR FIN LN/SUNLAND RD"
29625,"El Paso","TX","PORCHE ST/BERNADINE AVE"
29626,"El Paso","TX","PORCHE ST/KELVIN AVE"
29627,"El Paso","TX","PORCHE ST/KNIGHTS DR EB"
29628,"El Paso","TX","PORCHE ST/PECAN CT"
29629,"El Paso","TX","PORFI/MISS"
29630,"El Paso","TX","PORFIRIO DIAZ ON RAMP EB/I-10 HWY EB"
29631,"El Paso","TX","PORFIRIO DIAZ ST/GATEWAY EAST BLVD"
29632,"El Paso","TX","PORFIRIO DIAZ ST/MUNDY DR"
29633,"El Paso","TX","PORFIRIO DIAZ ST/PROSPECT ST"
29634,"El Paso","TX","PORFIRIO DIAZ ST/UPSON DR"
29635,"El Paso","TX","PORFIRIO DIAZ ST/W MAIN DR"
29636,"El Paso","TX","PORFIRIO DIAZ ST/W MISSOURI AVE"
29637,"El Paso","TX","PORFIRIO DIAZ ST/W YANDELL DR"
29638,"El Paso","TX","PORPOISE DR/BLUE WING DR"
29639,"El Paso","TX","PORPOISE DR/GOBY ST"
29640,"El Paso","TX","PORPOISE DR/PICKEREL DR"
29641,"El Paso","TX","PORRAS DR/BISHOP FLORES DR"
29642,"El Paso","TX","PORT ARTHUR LN/MURPHY ST"
29643,"El Paso","TX","PORT ARTHUR LN/SWEETWATER DR"
29644,"El Paso","TX","PORT LAVACA DR/DALHART DR"
29645,"El Paso","TX","PORT LAVACA DR/WEATHERFORD LN"
29646,"El Paso","TX","PORTER AVE/ALABAMA ST"
29647,"El Paso","TX","PORTER AVE/BYRON ST"
29648,"El Paso","TX","PORTER AVE/DYER ST"
29649,"El Paso","TX","PORTER AVE/ELM ST"
29650,"El Paso","TX","PORTER AVE/JUSTUS ST"
29651,"El Paso","TX","PORTER AVE/LACKLAND ST"
29652,"El Paso","TX","PORTER AVE/LOUISIANA ST"
29653,"El Paso","TX","PORTER AVE/MYLES ST"
29654,"El Paso","TX","PORTER AVE/N COPIA ST"
29655,"El Paso","TX","PORTER AVE/N PIEDRAS ST"
29656,"El Paso","TX","PORTER AVE/N RAYNOR ST"
29657,"El Paso","TX","PORTER AVE/N SAN MARCIAL ST"
29658,"El Paso","TX","PORTER AVE/N STEVENS ST"
29659,"El Paso","TX","PORTER AVE/PARTELLO ST"
29660,"El Paso","TX","PORTER AVE/POLLARD ST"
29661,"El Paso","TX","PORTER AVE/RUSSELL ST"
29662,"El Paso","TX","PORTILLO AVE/UPPER VALLEY RD"
29663,"El Paso","TX","PORTLAND AVE/ALABAMA ST"
29664,"El Paso","TX","PORTLAND AVE/DAKOTA ST"
29665,"El Paso","TX","PORTLAND AVE/ELM ST"
29666,"El Paso","TX","PORTLAND AVE/INDIANA ST"
29667,"El Paso","TX","PORTLAND AVE/LOUISIANA ST"
29668,"El Paso","TX","PORTLAND AVE/N COTTON ST"
29669,"El Paso","TX","PORTLAND AVE/OHIO ST"
29670,"El Paso","TX","PORTSMOUTH BLVD/LA MANCHA CT"
29671,"El Paso","TX","PORTSMOUTH BLVD/MEADOWLARK DR"
29672,"El Paso","TX","PORTSMOUTH BLVD/MONTOYA DR"
29673,"El Paso","TX","PORTSMOUTH BLVD/RIVER ELMS CT"
29674,"El Paso","TX","PORTSMOUTH BLVD/W SUNSET RD"
29675,"El Paso","TX","PORTSMOUTH BLVD/WAKEFIELD CT"
29676,"El Paso","TX","PORTUGAL DR/ALICANTE WAY"
29677,"El Paso","TX","PORTUGAL DR/N RESLER DR NB"
29678,"El Paso","TX","POST OAK CT/MONTOYA DR"
29679,"El Paso","TX","POST OAK CT/WHITE OAK DR"
29680,"El Paso","TX","POST RD/CAPLES CIR"
29681,"El Paso","TX","POST RD/CRESCENT CIR"
29682,"El Paso","TX","POST RD/HAWLEY CIR"
29683,"El Paso","TX","POSTAL PL/STINSON AVE"
29684,"El Paso","TX","POTOMAC DR/PHEASANT RD"
29685,"El Paso","TX","POTOMAC DR/QUAIL AVE"
29686,"El Paso","TX","POZA RICA CT/BARA DR"
29687,"El Paso","TX","POZA RICA CT/LOMALAND DR"
29688,"El Paso","TX","POZA RICA CT/PICO ALTO DR"
29689,"El Paso","TX","PRADO DEL SOL DR/GENE TORRES DR"
29690,"El Paso","TX","PRADO DEL SOL DR/SIERRA AZUL DR"
29691,"El Paso","TX","PRADO DEL SOL DR/SIERRA DE ORO DR"
29692,"El Paso","TX","PRADO RD/ALAMEDA AVE"
29693,"El Paso","TX","PRADO RD/DELFINA DR"
29694,"El Paso","TX","PRADO RD/DORBANDT CIR"
29695,"El Paso","TX","PRADO RD/HIPOLITO LN"
29696,"El Paso","TX","PRADO RD/INDEPENDENCE DR"
29697,"El Paso","TX","PRADO RD/PADDLEFOOT DR"
29698,"El Paso","TX","PRADO RD/PADDLEFOOT LN"
29699,"El Paso","TX","PRADO RD/SAN MIGUEL DR"
29700,"El Paso","TX","PRAIR/EASTSI"
29701,"El Paso","TX","PRAIRIE DR/CIELO VISTA DR"
29702,"El Paso","TX","PRAIRIE DR/SUNGLOW AVE"
29703,"El Paso","TX","PRAIRIE RIDGE ST/TURTLE CREEK CT"
29704,"El Paso","TX","PRAIRIE ROSE ST/DEER GRASS CIR"
29705,"El Paso","TX","PRAIRIE ROSE ST/EAST VITEX CIR"
29706,"El Paso","TX","PRAIRIE ROSE ST/MONTANA AVE EB"
29707,"El Paso","TX","PRAIRIE ROSE ST/QUAIL BUSH CIR"
29708,"El Paso","TX","PRAIRIE ROSE ST/TURNER RD"
29709,"El Paso","TX","PRAIRIE ROSE ST/WEST VITEX CIR"
29710,"El Paso","TX","PRATT AVE/GEORGE DIETER DR NB"
29711,"El Paso","TX","PRATT AVE/HARKIS RD"
29712,"El Paso","TX","PRATT AVE/LEE BLVD"
29713,"El Paso","TX","PRATT AVE/LONESOME DOVE CIR"
29714,"El Paso","TX","PRATT AVE/NANCY MCDONALD RD"
29715,"El Paso","TX","PRATT AVE/PENDLETON ST"
29716,"El Paso","TX","PRATT AVE/SAUL KLEINFELD DR"
29717,"El Paso","TX","PRATT WAY/NIMITZ PL"
29718,"El Paso","TX","PRESA PL/ALAMEDA AVE"
29719,"El Paso","TX","PRESA PL/LEONARDO AVE"
29720,"El Paso","TX","PRESA PL/ROSEWAY DR"
29721,"El Paso","TX","PRESCOTT DR/CLOVIS AVE"
29722,"El Paso","TX","PRESCOTT DR/PHOENIX DR"
29723,"El Paso","TX","PRESCOTT DR/WILCOX DR"
29724,"El Paso","TX","PRESCOTT DR/YUMA DR"
29725,"El Paso","TX","PRESTON DR/DONALD DR"
29726,"El Paso","TX","PRESTON DR/SUN VALLEY DR"
29727,"El Paso","TX","PRESTWICK RD/DUNOON DR"
29728,"El Paso","TX","PREVIEW PL/MONTWOOD DR WB"
29729,"El Paso","TX","PRINCE EDWARD AVE/ALCAN ST"
29730,"El Paso","TX","PRINCE EDWARD AVE/EDMONTON AVE"
29731,"El Paso","TX","PRINCE EDWARD AVE/KETCHIKAN ST"
29732,"El Paso","TX","PRINCE EDWARD AVE/KISKA ST"
29733,"El Paso","TX","PRINCE EDWARD AVE/MCCOMBS ST"
29734,"El Paso","TX","PRINCE EDWARD AVE/NEWCASTLE DR"
29735,"El Paso","TX","PRINCE EDWARD AVE/ONTARIO ST"
29736,"El Paso","TX","PRINCE EDWARD AVE/PEMBROKE LN"
29737,"El Paso","TX","PRINCE EDWARD AVE/RUSHING RD"
29738,"El Paso","TX","PRINCE EDWARD AVE/VANCOUVER AVE"
29739,"El Paso","TX","PRINCE EDWARD AVE/YARMOUTH LN"
29740,"El Paso","TX","PRINCE GEORGE LN/HOLMES DR"
29741,"El Paso","TX","PRINCE GEORGE LN/SALEM DR"
29742,"El Paso","TX","PRINCETON WAY/VALLEY VIEW DR"
29743,"El Paso","TX","PRISCILLA CIR/REBECCA ANN DR"
29744,"El Paso","TX","PRISCILLA CIR/STEPHANIE DR"
29745,"El Paso","TX","PROSPECT ST/CORTO WAY"
29746,"El Paso","TX","PROSPECT ST/FEWEL ST"
29747,"El Paso","TX","PROSPECT ST/LAWTON DR"
29748,"El Paso","TX","PROSPECT ST/LOS ANGELES DR"
29749,"El Paso","TX","PROSPECT ST/MIRAMON PL"
29750,"El Paso","TX","PROSPECT ST/N SANTA FE ST"
29751,"El Paso","TX","PROSPECT ST/PORFIRIO DIAZ ST"
29752,"El Paso","TX","PROSPECT ST/RANDOLPH DR"
29753,"El Paso","TX","PROSPECT ST/UPSON DR"
29754,"El Paso","TX","PROSPECT ST/W SCHUSTER AVE"
29755,"El Paso","TX","PROSPECT ST/W YANDELL DR"
29756,"El Paso","TX","PROUD EAGLE DR/BRECKENRIDGE DR"
29757,"El Paso","TX","PROUD EAGLE DR/SIGNAL RIDGE DR"
29758,"El Paso","TX","PROUD EAGLE DR/TENAHA AVE"
29759,"El Paso","TX","PROUD EAGLE DR/THUNDERCLOUD DR"
29760,"El Paso","TX","PS/25"
29761,"El Paso","TX","PS/26"
29762,"El Paso","TX","PU/PEL"
29763,"El Paso","TX","PUEB/MONTWOOD"
29764,"El Paso","TX","PUEBLO ALEGRE DR/MONTWOOD DR EB"
29765,"El Paso","TX","PUEBLO AMABLE WAY/POLLY HARRIS DR"
29766,"El Paso","TX","PUEBLO AZUL LN/PUEBLO LAGUNA DR"
29767,"El Paso","TX","PUEBLO BONITO CT/PUEBLO NUEVO CIR"
29768,"El Paso","TX","PUEBLO CHICO CT/PUEBLO NUEVO CIR"
29769,"El Paso","TX","PUEBLO CORONA LN/PUEBLO LAGUNA DR"
29770,"El Paso","TX","PUEBLO DORADO PL/PUEBLO NUEVO CIR"
29771,"El Paso","TX","PUEBLO DORADO PL/RUFUS BRIJALBA DR"
29772,"El Paso","TX","PUEBLO FUERTE CT/PUEBLO NUEVO CIR"
29773,"El Paso","TX","PUEBLO LAGUNA DR/FIREHOUSE DR"
29774,"El Paso","TX","PUEBLO LAGUNA DR/MONTWOOD DR EB"
29775,"El Paso","TX","PUEBLO LAGUNA DR/MONTWOOD DR WB"
29776,"El Paso","TX","PUEBLO LAGUNA DR/PUEBLO AZUL LN"
29777,"El Paso","TX","PUEBLO LINDO CT/PUEBLO NUEVO CIR"
29778,"El Paso","TX","PUEBLO NUEVO CIR/MONTWOOD DR EB"
29779,"El Paso","TX","PUEBLO NUEVO CIR/POLLY HARRIS DR"
29780,"El Paso","TX","PUEBLO NUEVO CIR/PUEBLO CHICO CT"
29781,"El Paso","TX","PUEBLO NUEVO CIR/PUEBLO DORADO PL"
29782,"El Paso","TX","PUEBLO NUEVO CIR/PUEBLO LINDO CT"
29783,"El Paso","TX","PUEBLO NUEVO/MONTWOOD"
29784,"El Paso","TX","PUEBLO SEGURO WAY/GWEN EVANS LN"
29785,"El Paso","TX","PUEBLO ST/E YANDELL DR"
29786,"El Paso","TX","PUEBLO ST/GATEWAY WEST BLVD"
29787,"El Paso","TX","PUEBLO ST/MISSION RD"
29788,"El Paso","TX","PUERTA PHOENIX/PHOENIX DR"
29789,"El Paso","TX","PUERTO RICO ST/PHOENIX DR"
29790,"El Paso","TX","PULLMAN DR/DALI WAY"
29791,"El Paso","TX","PULLMAN DR/DIANA CANDIA LN"
29792,"El Paso","TX","PULLMAN DR/DIEGO RIVERA DR"
29793,"El Paso","TX","PULLMAN DR/DON HASKINS DR"
29794,"El Paso","TX","PULLMAN DR/ESTHER LAMA DR"
29795,"El Paso","TX","PULLMAN DR/HENRY BRENNAN DR"
29796,"El Paso","TX","PULLMAN DR/MANUEL ACOSTA DR"
29797,"El Paso","TX","PULLMAN DR/MICHELANGELO DR"
29798,"El Paso","TX","PULLMAN DR/PELLICANO DR EB"
29799,"El Paso","TX","PULLMAN DR/PELLICANO DR WB"
29800,"El Paso","TX","PULLMAN DR/RAKOCY CT"
29801,"El Paso","TX","PULLMAN DR/REMBRANDT LN"
29802,"El Paso","TX","PULLMAN DR/ROJAS DR EB"
29803,"El Paso","TX","PULLMAN DR/ROJAS DR WB"
29804,"El Paso","TX","PULLMAN DR/VAN GOGH DR"
29805,"El Paso","TX","PULLMAN DR/VISTA DEL SOL DR EB"
29806,"El Paso","TX","PULLMAN DR/VISTA DEL SOL DR WB"
29807,"El Paso","TX","PUMA CIR/CROWN POINT DR"
29808,"El Paso","TX","PUNTO REYES LN/CRESTA BONITA DR"
29809,"El Paso","TX","PUNTO REYES LN/GRANERO DR"
29810,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/BOMARC ON RAMP EB"
29811,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/EXIT 22 - ALCAN RAMP EB"
29812,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/EXIT 24 BOMARC RAMP EB"
29813,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/EXIT 24 RAILROAD RAMP EB"
29814,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/EXIT 28 SERGEANT MAJOR RAMP SB"
29815,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/GATEWAY NORTH ON RAMP EB"
29816,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/RAILROAD ON RAMP EB"
29817,"El Paso","TX","PURPLE HEART MEMORIAL HWY EB/TRANS MOUNTAIN RD EB"
29818,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/DEAD END"
29819,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/EXIT 25 RAILROAD RAMP WB"
29820,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/EXIT 28 SERGEANT MAJOR RAMP NB"
29821,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/EXIT 31 LIBERTY RAMP NB"
29822,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/EXIT 32 IRON MEDICS RAMP NB"
29823,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/EXIT 35 MONTANA RAMP NB"
29824,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/IRON MEDICS DR EB"
29825,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/IRON MEDICS ON RAMP NB"
29826,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/JOE BATTLE BLVD NB"
29827,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/LIBERTY AVE EB"
29828,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/LIBERTY ON RAMP NB"
29829,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/MERGE"
29830,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/MONTANA ON RAMP NB"
29831,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/SERGEANT MAJOR BLVD EB"
29832,"El Paso","TX","PURPLE HEART MEMORIAL HWY NB/SERGEANT MAJOR ON RAMP NB"
29833,"El Paso","TX","PURPLE HEART MEMORIAL HWY SB/DEAD END"
29834,"El Paso","TX","PURPLE HEART MEMORIAL HWY SB/EXIT 28 SERGEANT MAJOR RAMP SB"
29835,"El Paso","TX","PURPLE HEART MEMORIAL HWY SB/EXIT 31 LIBERTY RAMP SB"
29836,"El Paso","TX","PURPLE HEART MEMORIAL HWY SB/EXIT 32 IRON MEDICS RAMP SB"
29837,"El Paso","TX","PURPLE HEART MEMORIAL HWY SB/EXIT 35 MONTANA RAMP SB"
29838,"El Paso","TX","PURPLE HEART MEMORIAL HWY SB/EXIT 35 MONTANA RAMP SB EB"
